

*******************************************************************************
Ephemeris / WWW_USER Tue May 30 06:02:18 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 1980-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6.96E5               {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : None
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.230528.p230821                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAY-28. PREDICTS-> 2023-AUG-20
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),             delta,     deldot,
*******************************************************************************
$$SOE
 1980-May-01 00:00, , ,   218.64500,  -15.13801,  1.01029882831744,  0.2895237,
 1980-May-02 00:00, , ,   219.62984,  -15.44619,  1.01041360986942,  0.1088023,
 1980-May-03 00:00, , ,   220.61496,  -15.74986,  1.01042614847350, -0.0633723,
 1980-May-04 00:00, , ,   221.59925,  -16.04859,  1.01034342380004, -0.2198802,
 1980-May-05 00:00, , ,   222.58159,  -16.34198,  1.01017658109841, -0.3534546,
 1980-May-06 00:00, , ,   223.56102,  -16.62961,  1.00994094519401, -0.4569355,
 1980-May-07 00:00, , ,   224.53670,  -16.91114,  1.00965587043806, -0.5235918,
 1980-May-08 00:00, , ,   225.50803,  -17.18627,  1.00934436975884, -0.5475758,
 1980-May-09 00:00, , ,   226.47471,  -17.45478,  1.00903242668623, -0.5245764,
 1980-May-10 00:00, , ,   227.43677,  -17.71653,  1.00874786566987, -0.4526898,
 1980-May-11 00:00, , ,   228.39470,  -17.97149,  1.00851867916723, -0.3333965,
 1980-May-12 00:00, , ,   229.34938,  -18.21975,  1.00837082847962, -0.1723406,
 1980-May-13 00:00, , ,   230.30214,  -18.46151,  1.00832575622431,  0.0205270,
 1980-May-14 00:00, , ,   231.25459,  -18.69708,  1.00839809376827,  0.2318027,
 1980-May-15 00:00, , ,   232.20855,  -18.92679,  1.00859415615283,  0.4464551,
 1980-May-16 00:00, , ,   233.16580,  -19.15103,  1.00891165360110,  0.6500905,
 1980-May-17 00:00, , ,   234.12796,  -19.37015,  1.00934064913414,  0.8308758,
 1980-May-18 00:00, , ,   235.09638,  -19.58442,  1.00986537953062,  0.9805479,
 1980-May-19 00:00, , ,   236.07208,  -19.79407,  1.01046636281880,  1.0944234,
 1980-May-20 00:00, , ,   237.05574,  -19.99922,  1.01112229372014,  1.1707259,
 1980-May-21 00:00, , ,   238.04776,  -20.19994,  1.01181145863069,  1.2096631,
 1980-May-22 00:00, , ,   239.04827,  -20.39621,  1.01251262903286,  1.2125842,
 1980-May-23 00:00, , ,   240.05719,  -20.58799,  1.01320553408916,  1.1813796,
 1980-May-24 00:00, , ,   241.07423,  -20.77515,  1.01387106623415,  1.1181545,
 1980-May-25 00:00, , ,   242.09896,  -20.95757,  1.01449137034502,  1.0251438,
 1980-May-26 00:00, , ,   243.13077,  -21.13508,  1.01504993934870,  0.9048093,
 1980-May-27 00:00, , ,   244.16891,  -21.30747,  1.01553180470345,  0.7600608,
 1980-May-28 00:00, , ,   245.21244,  -21.47452,  1.01592387438533,  0.5945349,
 1980-May-29 00:00, , ,   246.26027,  -21.63600,  1.01621543293714,  0.4128652,
 1980-May-30 00:00, , ,   247.31118,  -21.79163,  1.01639877687611,  0.2208689,
 1980-May-31 00:00, , ,   248.36380,  -21.94115,  1.01646991758199,  0.0255841,
 1980-Jun-01 00:00, , ,   249.41669,  -22.08426,  1.01642925122987, -0.1648857,
 1980-Jun-02 00:00, , ,   250.46838,  -22.22070,  1.01628208189211, -0.3417214,
 1980-Jun-03 00:00, , ,   251.51744,  -22.35021,  1.01603889531368, -0.4958922,
 1980-Jun-04 00:00, , ,   252.56257,  -22.47253,  1.01571531205141, -0.6187511,
 1980-Jun-05 00:00, , ,   253.60268,  -22.58749,  1.01533168455459, -0.7026654,
 1980-Jun-06 00:00, , ,   254.63695,  -22.69491,  1.01491232722674, -0.7416547,
 1980-Jun-07 00:00, , ,   255.66493,  -22.79470,  1.01448437694638, -0.7320319,
 1980-Jun-08 00:00, , ,   256.68658,  -22.88681,  1.01407628799738, -0.6730195,
 1980-Jun-09 00:00, , ,   257.70228,  -22.97126,  1.01371599740136, -0.5672515,
 1980-Jun-10 00:00, , ,   258.71287,  -23.04811,  1.01342887635075, -0.4209767,
 1980-Jun-11 00:00, , ,   259.71956,  -23.11749,  1.01323570145220, -0.2437547,
 1980-Jun-12 00:00, , ,   260.72384,  -23.17954,  1.01315098019772, -0.0475312,
 1980-Jun-13 00:00, , ,   261.72735,  -23.23445,  1.01318196789534,  0.1547898,
 1980-Jun-14 00:00, , ,   262.73175,  -23.28239,  1.01332857300701,  0.3509217,
 1980-Jun-15 00:00, , ,   263.73856,  -23.32352,  1.01358410806527,  0.5304803,
 1980-Jun-16 00:00, , ,   264.74910,  -23.35797,  1.01393662033640,  0.6856763,
 1980-Jun-17 00:00, , ,   265.76442,  -23.38585,  1.01437043511560,  0.8113735,
 1980-Jun-18 00:00, , ,   266.78527,  -23.40722,  1.01486758689001,  0.9046821,
 1980-Jun-19 00:00, , ,   267.81217,  -23.42213,  1.01540894295474,  0.9643419,
 1980-Jun-20 00:00, , ,   268.84539,  -23.43057,  1.01597496362175,  0.9901106,
 1980-Jun-21 00:00, , ,   269.88498,  -23.43255,  1.01654614479175,  0.9822904,
 1980-Jun-22 00:00, , ,   270.93080,  -23.42803,  1.01710324243938,  0.9414507,
 1980-Jun-23 00:00, , ,   271.98255,  -23.41698,  1.01762739676257,  0.8683576,
 1980-Jun-24 00:00, , ,   273.03970,  -23.39935,  1.01810027240372,  0.7640967,
 1980-Jun-25 00:00, , ,   274.10156,  -23.37509,  1.01850431981710,  0.6303641,
 1980-Jun-26 00:00, , ,   275.16723,  -23.34417,  1.01882324216263,  0.4698769,
 1980-Jun-27 00:00, , ,   276.23558,  -23.30653,  1.01904271606943,  0.2868248,
 1980-Jun-28 00:00, , ,   277.30528,  -23.26215,  1.01915135638592,  0.0872402,
 1980-Jun-29 00:00, , ,   278.37480,  -23.21101,  1.01914183549709, -0.1208618,
 1980-Jun-30 00:00, , ,   279.44249,  -23.15311,  1.01901198384595, -0.3277059,
 1980-Jul-01 00:00, , ,   280.50665,  -23.08846,  1.01876564319303, -0.5223882,
 1980-Jul-02 00:00, , ,   281.56564,  -23.01709,  1.01841305258615, -0.6938378,
 1980-Jul-03 00:00, , ,   282.61798,  -22.93906,  1.01797062956706, -0.8319113,
 1980-Jul-04 00:00, , ,   283.66247,  -22.85442,  1.01746013668064, -0.9283913,
 1980-Jul-05 00:00, , ,   284.69828,  -22.76324,  1.01690734100723, -0.9777249,
 1980-Jul-06 00:00, , ,   285.72498,  -22.66562,  1.01634033828918, -0.9774461,
 1980-Jul-07 00:00, , ,   286.74259,  -22.56161,  1.01578771820019, -0.9283119,
 1980-Jul-08 00:00, , ,   287.75154,  -22.45129,  1.01527672301062, -0.8341945,
 1980-Jul-09 00:00, , ,   288.75268,  -22.33471,  1.01483153370015, -0.7017469,
 1980-Jul-10 00:00, , ,   289.74713,  -22.21191,  1.01447181867691, -0.5398262,
 1980-Jul-11 00:00, , ,   290.73629,  -22.08291,  1.01421168412441, -0.3586852,
 1980-Jul-12 00:00, , ,   291.72165,  -21.94771,  1.01405914082747, -0.1690137,
 1980-Jul-13 00:00, , ,   292.70471,  -21.80631,  1.01401613223516,  0.0190158,
 1980-Jul-14 00:00, , ,   293.68691,  -21.65869,  1.01407906621590,  0.1965094,
 1980-Jul-15 00:00, , ,   294.66952,  -21.50483,  1.01423969807245,  0.3562925,
 1980-Jul-16 00:00, , ,   295.65365,  -21.34469,  1.01448616398736,  0.4929940,
 1980-Jul-17 00:00, , ,   296.64017,  -21.17825,  1.01480397589857,  0.6028457,
 1980-Jul-18 00:00, , ,   297.62977,  -21.00547,  1.01517684557429,  0.6833136,
 1980-Jul-19 00:00, , ,   298.62291,  -20.82635,  1.01558727869829,  0.7326891,
 1980-Jul-20 00:00, , ,   299.61989,  -20.64085,  1.01601694548220,  0.7497381,
 1980-Jul-21 00:00, , ,   300.62083,  -20.44898,  1.01644688264301,  0.7334767,
 1980-Jul-22 00:00, , ,   301.62565,  -20.25075,  1.01685761383546,  0.6831194,
 1980-Jul-23 00:00, , ,   302.63410,  -20.04618,  1.01722929737064,  0.5982299,
 1980-Jul-24 00:00, , ,   303.64570,  -19.83534,  1.01754202399776,  0.4790904,
 1980-Jul-25 00:00, , ,   304.65975,  -19.61831,  1.01777638845799,  0.3272731,
 1980-Jul-26 00:00, , ,   305.67526,  -19.39524,  1.01791443147281,  0.1463303,
 1980-Jul-27 00:00, , ,   306.69100,  -19.16631,  1.01794097381424, -0.0575768,
 1980-Jul-28 00:00, , ,   307.70548,  -18.93176,  1.01784523173106, -0.2753822,
 1980-Jul-29 00:00, , ,   308.71705,  -18.69190,  1.01762243876622, -0.4954274,
 1980-Jul-30 00:00, , ,   309.72396,  -18.44704,  1.01727507649281, -0.7045014,
 1980-Jul-31 00:00, , ,   310.72458,  -18.19754,  1.01681332866442, -0.8894343,
 1980-Aug-01 00:00, , ,   311.71746,  -17.94373,  1.01625455809182, -1.0388009,
 1980-Aug-02 00:00, , ,   312.70149,  -17.68592,  1.01562189068673, -1.1442366,
 1980-Aug-03 00:00, , ,   313.67597,  -17.42439,  1.01494222917400, -1.2010732,
 1980-Aug-04 00:00, , ,   314.64064,  -17.15934,  1.01424409892878, -1.2083098,
 1980-Aug-05 00:00, , ,   315.59564,  -16.89090,  1.01355565151047, -1.1681412,
 1980-Aug-06 00:00, , ,   316.54149,  -16.61915,  1.01290300433514, -1.0853027,
 1980-Aug-07 00:00, , ,   317.47903,  -16.34411,  1.01230896795997, -0.9664023,
 1980-Aug-08 00:00, , ,   318.40935,  -16.06573,  1.01179214637675, -0.8192997,
 1980-Aug-09 00:00, , ,   319.33368,  -15.78392,  1.01136638153688, -0.6525326,
 1980-Aug-10 00:00, , ,   320.25337,  -15.49855,  1.01104051986856, -0.4747753,
