

*******************************************************************************
Ephemeris / WWW_USER Tue May 30 06:41:52 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup365_merged}
Center body name: Sun (10)                        {source: jup365_merged}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 1980-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0, 71492.0, 66854.0 km    {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6.96E5               {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: jup365_merged}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.230528.p230821                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAY-28. PREDICTS-> 2023-AUG-20
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),             delta,     deldot,
*******************************************************************************
$$SOE
 1989-Nov-07 00:00, , ,    91.78942,   23.22888,  5.13115060251592,  0.6129423,
 1989-Nov-08 00:00, , ,    91.88227,   23.22972,  5.13150444249183,  0.6115581,
 1989-Nov-09 00:00, , ,    91.97511,   23.23050,  5.13185797037487,  0.6129727,
 1989-Nov-10 00:00, , ,    92.06794,   23.23122,  5.13221152329142,  0.6116368,
 1989-Nov-11 00:00, , ,    92.16075,   23.23189,  5.13256531185098,  0.6126900,
 1989-Nov-12 00:00, , ,    92.25355,   23.23250,  5.13291859090066,  0.6119331,
 1989-Nov-13 00:00, , ,    92.34633,   23.23306,  5.13327273086986,  0.6133822,
 1989-Nov-14 00:00, , ,    92.43910,   23.23357,  5.13362721103406,  0.6151444,
 1989-Nov-15 00:00, , ,    92.53187,   23.23402,  5.13398250330227,  0.6140801,
 1989-Nov-16 00:00, , ,    92.62463,   23.23442,  5.13433729496574,  0.6151216,
 1989-Nov-17 00:00, , ,    92.71738,   23.23476,  5.13469208922095,  0.6134477,
 1989-Nov-18 00:00, , ,    92.81011,   23.23504,  5.13504681518640,  0.6144061,
 1989-Nov-19 00:00, , ,    92.90284,   23.23528,  5.13540091317152,  0.6128213,
 1989-Nov-20 00:00, , ,    92.99554,   23.23546,  5.13575553166593,  0.6142794,
 1989-Nov-21 00:00, , ,    93.08823,   23.23558,  5.13611034320001,  0.6155076,
 1989-Nov-22 00:00, , ,    93.18091,   23.23565,  5.13646602872766,  0.6148935,
 1989-Nov-23 00:00, , ,    93.27358,   23.23566,  5.13682114835910,  0.6157299,
 1989-Nov-24 00:00, , ,    93.36624,   23.23563,  5.13717645381684,  0.6143024,
 1989-Nov-25 00:00, , ,    93.45888,   23.23553,  5.13753169110562,  0.6156569,
 1989-Nov-26 00:00, , ,    93.55151,   23.23538,  5.13788657779911,  0.6139981,
 1989-Nov-27 00:00, , ,    93.64411,   23.23518,  5.13824197693950,  0.6160025,
 1989-Nov-28 00:00, , ,    93.73670,   23.23493,  5.13859776066991,  0.6171445,
 1989-Nov-29 00:00, , ,    93.82929,   23.23462,  5.13895465862031,  0.6173284,
 1989-Nov-30 00:00, , ,    93.92186,   23.23425,  5.13931106685941,  0.6179357,
 1989-Dec-01 00:00, , ,    94.01443,   23.23383,  5.13966778802719,  0.6166830,
 1989-Dec-02 00:00, , ,    94.10698,   23.23336,  5.14002427452189,  0.6179176,
 1989-Dec-03 00:00, , ,    94.19952,   23.23283,  5.14038043027999,  0.6157583,
 1989-Dec-04 00:00, , ,    94.29204,   23.23225,  5.14073671818239,  0.6175782,
 1989-Dec-05 00:00, , ,    94.38455,   23.23162,  5.14109323151295,  0.6180068,
 1989-Dec-06 00:00, , ,    94.47704,   23.23093,  5.14145071107595,  0.6184792,
 1989-Dec-07 00:00, , ,    94.56953,   23.23019,  5.14180756164591,  0.6184443,
 1989-Dec-08 00:00, , ,    94.66200,   23.22939,  5.14216467850299,  0.6173218,
 1989-Dec-09 00:00, , ,    94.75445,   23.22854,  5.14252139473929,  0.6184153,
 1989-Dec-10 00:00, , ,    94.84690,   23.22763,  5.14287793254708,  0.6162223,
 1989-Dec-11 00:00, , ,    94.93932,   23.22667,  5.14323445199887,  0.6182469,
 1989-Dec-12 00:00, , ,    95.03172,   23.22566,  5.14359137828540,  0.6186095,
 1989-Dec-13 00:00, , ,    95.12411,   23.22460,  5.14394944142155,  0.6199969,
 1989-Dec-14 00:00, , ,    95.21649,   23.22348,  5.14430714163252,  0.6198852,
 1989-Dec-15 00:00, , ,    95.30886,   23.22230,  5.14466532877425,  0.6194083,
 1989-Dec-16 00:00, , ,    95.40121,   23.22107,  5.14502316961447,  0.6204866,
 1989-Dec-17 00:00, , ,    95.49355,   23.21979,  5.14538104985445,  0.6184037,
 1989-Dec-18 00:00, , ,    95.58587,   23.21846,  5.14573869110926,  0.6202662,
 1989-Dec-19 00:00, , ,    95.67818,   23.21707,  5.14609672636765,  0.6201762,
 1989-Dec-20 00:00, , ,    95.77046,   23.21562,  5.14645572161555,  0.6218362,
 1989-Dec-21 00:00, , ,    95.86275,   23.21413,  5.14681430533198,  0.6210223,
 1989-Dec-22 00:00, , ,    95.95502,   23.21258,  5.14717319558894,  0.6206269,
 1989-Dec-23 00:00, , ,    96.04727,   23.21097,  5.14753150138186,  0.6211054,
 1989-Dec-24 00:00, , ,    96.13952,   23.20932,  5.14788981588436,  0.6189623,
 1989-Dec-25 00:00, , ,    96.23174,   23.20760,  5.14824756994518,  0.6204505,
 1989-Dec-26 00:00, , ,    96.32394,   23.20584,  5.14860572288993,  0.6201384,
 1989-Dec-27 00:00, , ,    96.41612,   23.20402,  5.14896477125028,  0.6223497,
 1989-Dec-28 00:00, , ,    96.50829,   23.20215,  5.14932366333975,  0.6214238,
 1989-Dec-29 00:00, , ,    96.60045,   23.20023,  5.14968298902194,  0.6217564,
 1989-Dec-30 00:00, , ,    96.69259,   23.19825,  5.15004189872803,  0.6222092,
 1989-Dec-31 00:00, , ,    96.78472,   23.19622,  5.15040111247813,  0.6206855,
 1990-Jan-01 00:00, , ,    96.87683,   23.19413,  5.15075975365596,  0.6220751,
 1990-Jan-02 00:00, , ,    96.96891,   23.19200,  5.15111895092687,  0.6218086,
 1990-Jan-03 00:00, , ,    97.06098,   23.18980,  5.15147897978788,  0.6243855,
 1990-Jan-04 00:00, , ,    97.15305,   23.18756,  5.15183903131238,  0.6231336,
 1990-Jan-05 00:00, , ,    97.24510,   23.18526,  5.15219938343593,  0.6236899,
 1990-Jan-06 00:00, , ,    97.33713,   23.18291,  5.15255920669107,  0.6234782,
 1990-Jan-07 00:00, , ,    97.42916,   23.18051,  5.15291923431893,  0.6220304,
 1990-Jan-08 00:00, , ,    97.52116,   23.17805,  5.15327834769177,  0.6226317,
 1990-Jan-09 00:00, , ,    97.61314,   23.17554,  5.15363785848894,  0.6220496,
 1990-Jan-10 00:00, , ,    97.70510,   23.17298,  5.15399790635909,  0.6245922,
 1990-Jan-11 00:00, , ,    97.79706,   23.17036,  5.15435809052741,  0.6230949,
 1990-Jan-12 00:00, , ,    97.88899,   23.16769,  5.15471847010251,  0.6240340,
 1990-Jan-13 00:00, , ,    97.98091,   23.16497,  5.15507842805190,  0.6235767,
 1990-Jan-14 00:00, , ,    98.07281,   23.16219,  5.15543874433381,  0.6228416,
 1990-Jan-15 00:00, , ,    98.16470,   23.15936,  5.15579821044492,  0.6232245,
 1990-Jan-16 00:00, , ,    98.25656,   23.15648,  5.15615825636611,  0.6230422,
 1990-Jan-17 00:00, , ,    98.34839,   23.15355,  5.15651886955376,  0.6259219,
 1990-Jan-18 00:00, , ,    98.44022,   23.15056,  5.15687999117899,  0.6246473,
 1990-Jan-19 00:00, , ,    98.53204,   23.14752,  5.15724132076483,  0.6260096,
 1990-Jan-20 00:00, , ,    98.62384,   23.14443,  5.15760236743521,  0.6252177,
 1990-Jan-21 00:00, , ,    98.71563,   23.14129,  5.15796375197344,  0.6248782,
 1990-Jan-22 00:00, , ,    98.80740,   23.13809,  5.15832414871235,  0.6244800,
 1990-Jan-23 00:00, , ,    98.89914,   23.13484,  5.15868494166679,  0.6241498,
 1990-Jan-24 00:00, , ,    98.99087,   23.13154,  5.15904596353268,  0.6265787,
 1990-Jan-25 00:00, , ,    99.08258,   23.12818,  5.15940750628510,  0.6250926,
 1990-Jan-26 00:00, , ,    99.17428,   23.12477,  5.15976897584843,  0.6263647,
 1990-Jan-27 00:00, , ,    99.26596,   23.12131,  5.16013014659663,  0.6250976,
 1990-Jan-28 00:00, , ,    99.35763,   23.11780,  5.16049154855525,  0.6251783,
 1990-Jan-29 00:00, , ,    99.44928,   23.11423,  5.16085196606092,  0.6242605,
 1990-Jan-30 00:00, , ,    99.54090,   23.11061,  5.16121277427076,  0.6242988,
 1990-Jan-31 00:00, , ,    99.63249,   23.10694,  5.16157379164559,  0.6267328,
 1990-Feb-01 00:00, , ,    99.72408,   23.10322,  5.16193568332109,  0.6258086,
 1990-Feb-02 00:00, , ,    99.81564,   23.09945,  5.16229758959334,  0.6274851,
 1990-Feb-03 00:00, , ,    99.90720,   23.09562,  5.16265951786691,  0.6263168,
 1990-Feb-04 00:00, , ,    99.99873,   23.09174,  5.16302176630901,  0.6270659,
 1990-Feb-05 00:00, , ,   100.09025,   23.08781,  5.16338318887245,  0.6257230,
 1990-Feb-06 00:00, , ,   100.18175,   23.08382,  5.16374492678360,  0.6259780,
 1990-Feb-07 00:00, , ,   100.27322,   23.07979,  5.16410670388728,  0.6279029,
 1990-Feb-08 00:00, , ,   100.36468,   23.07570,  5.16446939711454,  0.6270996,
 1990-Feb-09 00:00, , ,   100.45613,   23.07156,  5.16483185751181,  0.6284267,
 1990-Feb-10 00:00, , ,   100.54756,   23.06737,  5.16519429861497,  0.6268363,
 1990-Feb-11 00:00, , ,   100.63897,   23.06312,  5.16555678498602,  0.6276440,
 1990-Feb-12 00:00, , ,   100.73037,   23.05883,  5.16591838851261,  0.6255823,
 1990-Feb-13 00:00, , ,   100.82174,   23.05448,  5.16628005051273,  0.6259068,
 1990-Feb-14 00:00, , ,   100.91308,   23.05008,  5.16664158952399,  0.6273234,
 1990-Feb-15 00:00, , ,   101.00441,   23.04563,  5.16700416180357,  0.6270489,
 1990-Feb-16 00:00, , ,   101.09572,   23.04113,  5.16736651518255,  0.6284157,
 1990-Feb-17 00:00, , ,   101.18701,   23.03657,  5.16772913095181,  0.6271352,
 1990-Feb-18 00:00, , ,   101.27828,   23.03196,  5.16809186996430,  0.6285452,
 1990-Feb-19 00:00, , ,   101.36954,   23.02730,  5.16845406766030,  0.6264541,
 1990-Feb-20 00:00, , ,   101.46078,   23.02259,  5.16881634171064,  0.6272625,
 1990-Feb-21 00:00, , ,   101.55199,   23.01783,  5.16917855790451,  0.6283537,
 1990-Feb-22 00:00, , ,   101.64318,   23.01302,  5.16954194299231,  0.6286684,
 1990-Feb-23 00:00, , ,   101.73435,   23.00816,  5.16990508329515,  0.6297388,
 1990-Feb-24 00:00, , ,   101.82551,   23.00324,  5.17026855529810,  0.6284429,
 1990-Feb-25 00:00, , ,   101.91665,   22.99827,  5.17063192377712,  0.6297537,
 1990-Feb-26 00:00, , ,   102.00779,   22.99325,  5.17099476279961,  0.6271212,
 1990-Feb-27 00:00, , ,   102.09889,   22.98818,  5.17135731198075,  0.6277457,
 1990-Feb-28 00:00, , ,   102.18997,   22.98306,  5.17171957273821,  0.6279941,
 1990-Mar-01 00:00, , ,   102.28103,   22.97788,  5.17208284514578,  0.6286068,
 1990-Mar-02 00:00, , ,   102.37207,   22.97266,  5.17244576359776,  0.6292161,
 1990-Mar-03 00:00, , ,   102.46309,   22.96738,  5.17280907704603,  0.6281594,
 1990-Mar-04 00:00, , ,   102.55409,   22.96206,  5.17317221558526,  0.6296112,
 1990-Mar-05 00:00, , ,   102.64508,   22.95668,  5.17353511597798,  0.6271200,
 1990-Mar-06 00:00, , ,   102.73604,   22.95125,  5.17389769430190,  0.6281149,
 1990-Mar-07 00:00, , ,   102.82697,   22.94577,  5.17426015213635,  0.6281780,
 1990-Mar-08 00:00, , ,   102.91788,   22.94024,  5.17462375879779,  0.6296327,
 1990-Mar-09 00:00, , ,   103.00878,   22.93465,  5.17498721901074,  0.6301318,
 1990-Mar-10 00:00, , ,   103.09966,   22.92902,  5.17535127596661,  0.6295825,
 1990-Mar-11 00:00, , ,   103.19051,   22.92334,  5.17571513655954,  0.6309913,
 1990-Mar-12 00:00, , ,   103.28136,   22.91760,  5.17607894954653,  0.6285016,
 1990-Mar-13 00:00, , ,   103.37218,   22.91181,  5.17644218568831,  0.6292907,
 1990-Mar-14 00:00, , ,   103.46298,   22.90598,  5.17680517390077,  0.6286155,
 1990-Mar-15 00:00, , ,   103.55376,   22.90009,  5.17716903147672,  0.6302178,
 1990-Mar-16 00:00, , ,   103.64451,   22.89415,  5.17753262646720,  0.6300016,
 1990-Mar-17 00:00, , ,   103.73525,   22.88816,  5.17789667728564,  0.6295620,
 1990-Mar-18 00:00, , ,   103.82597,   22.88212,  5.17826032190501,  0.6305518,
 1990-Mar-19 00:00, , ,   103.91667,   22.87603,  5.17862401221773,  0.6281798,
 1990-Mar-20 00:00, , ,   104.00735,   22.86989,  5.17898693759315,  0.6288677,
 1990-Mar-21 00:00, , ,   104.09800,   22.86370,  5.17934968492375,  0.6279496,
 1990-Mar-22 00:00, , ,   104.18862,   22.85746,  5.17971326344639,  0.6301794,
 1990-Mar-23 00:00, , ,   104.27923,   22.85117,  5.18007684968279,  0.6299104,
 1990-Mar-24 00:00, , ,   104.36981,   22.84482,  5.18044108395435,  0.6302390,
 1990-Mar-25 00:00, , ,   104.46038,   22.83843,  5.18080506833039,  0.6312432,
 1990-Mar-26 00:00, , ,   104.55093,   22.83199,  5.18116942385214,  0.6294698,
 1990-Mar-27 00:00, , ,   104.64146,   22.82549,  5.18153299092038,  0.6300788,
 1990-Mar-28 00:00, , ,   104.73196,   22.81895,  5.18189645900719,  0.6288996,
 1990-Mar-29 00:00, , ,   104.82243,   22.81236,  5.18226054832946,  0.6312964,
 1990-Mar-30 00:00, , ,   104.91289,   22.80571,  5.18262468955538,  0.6305077,
 1990-Mar-31 00:00, , ,   105.00333,   22.79902,  5.18298930018538,  0.6309794,
 1990-Apr-01 00:00, , ,   105.09375,   22.79228,  5.18335348190342,  0.6312963,
 1990-Apr-02 00:00, , ,   105.18416,   22.78548,  5.18371797551242,  0.6296641,
 1990-Apr-03 00:00, , ,   105.27454,   22.77864,  5.18408140741706,  0.6296885,
 1990-Apr-04 00:00, , ,   105.36490,   22.77174,  5.18444463699166,  0.6281528,
 1990-Apr-05 00:00, , ,   105.45522,   22.76480,  5.18480820001651,  0.6306057,
 1990-Apr-06 00:00, , ,   105.54553,   22.75780,  5.18517196038676,  0.6296390,
 1990-Apr-07 00:00, , ,   105.63581,   22.75076,  5.18553618879033,  0.6306778,
 1990-Apr-08 00:00, , ,   105.72607,   22.74367,  5.18590015152381,  0.6308713,
 1990-Apr-09 00:00, , ,   105.81632,   22.73653,  5.18626468982962,  0.6301044,
 1990-Apr-10 00:00, , ,   105.90654,   22.72933,  5.18662830576227,  0.6300835,
 1990-Apr-11 00:00, , ,   105.99674,   22.72209,  5.18699192907557,  0.6287954,
 1990-Apr-12 00:00, , ,   106.08691,   22.71480,  5.18735581527958,  0.6314502,
 1990-Apr-13 00:00, , ,   106.17706,   22.70746,  5.18772015548336,  0.6304715,
 1990-Apr-14 00:00, , ,   106.26718,   22.70007,  5.18808490221385,  0.6318341,
 1990-Apr-15 00:00, , ,   106.35729,   22.69263,  5.18844941243519,  0.6315160,
 1990-Apr-16 00:00, , ,   106.44738,   22.68514,  5.18881444206326,  0.6311022,
 1990-Apr-17 00:00, , ,   106.53745,   22.67760,  5.18917839218378,  0.6303566,
 1990-Apr-18 00:00, , ,   106.62750,   22.67001,  5.18954217554339,  0.6287964,
 1990-Apr-19 00:00, , ,   106.71752,   22.66238,  5.18990581182940,  0.6309644,
 1990-Apr-20 00:00, , ,   106.80751,   22.65469,  5.19026988783497,  0.6297191,
 1990-Apr-21 00:00, , ,   106.89748,   22.64695,  5.19063413804272,  0.6311620,
 1990-Apr-22 00:00, , ,   106.98744,   22.63917,  5.19099818947331,  0.6304565,
 1990-Apr-23 00:00, , ,   107.07737,   22.63133,  5.19136277652502,  0.6307098,
 1990-Apr-24 00:00, , ,   107.16728,   22.62345,  5.19172641614676,  0.6297239,
 1990-Apr-25 00:00, , ,   107.25716,   22.61552,  5.19209002023865,  0.6286003,
 1990-Apr-26 00:00, , ,   107.34701,   22.60754,  5.19245344932188,  0.6307836,
 1990-Apr-27 00:00, , ,   107.43684,   22.59951,  5.19281764547395,  0.6299765,
 1990-Apr-28 00:00, , ,   107.52664,   22.59143,  5.19318207635548,  0.6318351,
 1990-Apr-29 00:00, , ,   107.61643,   22.58331,  5.19354656742676,  0.6310515,
 1990-Apr-30 00:00, , ,   107.70619,   22.57513,  5.19391164002634,  0.6319362,
 1990-May-01 00:00, , ,   107.79594,   22.56691,  5.19427588013540,  0.6304953,
 1990-May-02 00:00, , ,   107.88567,   22.55863,  5.19463999616049,  0.6294405,
 1990-May-03 00:00, , ,   107.97536,   22.55031,  5.19500363572854,  0.6309336,
 1990-May-04 00:00, , ,   108.06503,   22.54194,  5.19536798233157,  0.6300334,
 1990-May-05 00:00, , ,   108.15468,   22.53352,  5.19573225892791,  0.6315742,
 1990-May-06 00:00, , ,   108.24431,   22.52505,  5.19609654046342,  0.6303029,
 1990-May-07 00:00, , ,   108.33391,   22.51654,  5.19646117328013,  0.6314239,
 1990-May-08 00:00, , ,   108.42350,   22.50797,  5.19682501268169,  0.6294873,
 1990-May-09 00:00, , ,   108.51306,   22.49936,  5.19718863080518,  0.6286895,
 1990-May-10 00:00, , ,   108.60259,   22.49070,  5.19755165307099,  0.6297591,
 1990-May-11 00:00, , ,   108.69209,   22.48199,  5.19791554492084,  0.6293946,
 1990-May-12 00:00, , ,   108.78157,   22.47323,  5.19827941400474,  0.6311286,
 1990-May-13 00:00, , ,   108.87102,   22.46443,  5.19864360562668,  0.6301170,
 1990-May-14 00:00, , ,   108.96045,   22.45558,  5.19900824101909,  0.6319284,
 1990-May-15 00:00, , ,   109.04987,   22.44668,  5.19937243956832,  0.6299810,
 1990-May-16 00:00, , ,   109.13926,   22.43773,  5.19973646919100,  0.6296377,
 1990-May-17 00:00, , ,   109.22862,   22.42873,  5.20009986021714,  0.6301640,
 1990-May-18 00:00, , ,   109.31796,   22.41968,  5.20046413517454,  0.6301158,
 1990-May-19 00:00, , ,   109.40727,   22.41059,  5.20082823036601,  0.6314513,
 1990-May-20 00:00, , ,   109.49656,   22.40145,  5.20119263989367,  0.6302097,
 1990-May-21 00:00, , ,   109.58582,   22.39226,  5.20155720332269,  0.6319410,
 1990-May-22 00:00, , ,   109.67508,   22.38303,  5.20192135147248,  0.6294999,
 1990-May-23 00:00, , ,   109.76430,   22.37374,  5.20228505834890,  0.6291322,
 1990-May-24 00:00, , ,   109.85350,   22.36441,  5.20264791316095,  0.6288231,
 1990-May-25 00:00, , ,   109.94267,   22.35503,  5.20301152633297,  0.6290939,
 1990-May-26 00:00, , ,   110.03181,   22.34560,  5.20337487867971,  0.6301387,
 1990-May-27 00:00, , ,   110.12093,   22.33613,  5.20373869759116,  0.6291904,
 1990-May-28 00:00, , ,   110.21001,   22.32661,  5.20410265947675,  0.6312673,
 1990-May-29 00:00, , ,   110.29909,   22.31704,  5.20446659416779,  0.6291035,
 1990-May-30 00:00, , ,   110.38814,   22.30743,  5.20483017687830,  0.6292953,
 1990-May-31 00:00, , ,   110.47716,   22.29776,  5.20519307377455,  0.6286924,
 1990-Jun-01 00:00, , ,   110.56615,   22.28805,  5.20555680807743,  0.6296367,
 1990-Jun-02 00:00, , ,   110.65511,   22.27830,  5.20592037204963,  0.6304478,
 1990-Jun-03 00:00, , ,   110.74406,   22.26849,  5.20628453002668,  0.6297748,
 1990-Jun-04 00:00, , ,   110.83297,   22.25864,  5.20664869047033,  0.6317135,
 1990-Jun-05 00:00, , ,   110.92188,   22.24874,  5.20701296085770,  0.6294479,
 1990-Jun-06 00:00, , ,   111.01076,   22.23880,  5.20737663482763,  0.6295107,
 1990-Jun-07 00:00, , ,   111.09961,   22.22880,  5.20773945987090,  0.6280283,
 1990-Jun-08 00:00, , ,   111.18843,   22.21876,  5.20810279941038,  0.6290447,
 1990-Jun-09 00:00, , ,   111.27723,   22.20868,  5.20846580430347,  0.6291638,
 1990-Jun-10 00:00, , ,   111.36600,   22.19855,  5.20882931204584,  0.6286310,
 1990-Jun-11 00:00, , ,   111.45474,   22.18837,  5.20919264103359,  0.6303209,
 1990-Jun-12 00:00, , ,   111.54347,   22.17814,  5.20955628547625,  0.6283478,
 1990-Jun-13 00:00, , ,   111.63217,   22.16787,  5.20991930586411,  0.6286551,
 1990-Jun-14 00:00, , ,   111.72084,   22.15755,  5.21028165377809,  0.6269729,
 1990-Jun-15 00:00, , ,   111.80948,   22.14718,  5.21064451279128,  0.6286410,
 1990-Jun-16 00:00, , ,   111.89809,   22.13677,  5.21100727286582,  0.6286729,
 1990-Jun-17 00:00, , ,   111.98668,   22.12632,  5.21137072802512,  0.6288195,
 1990-Jun-18 00:00, , ,   112.07524,   22.11581,  5.21173407659846,  0.6304424,
 1990-Jun-19 00:00, , ,   112.16379,   22.10526,  5.21209802644113,  0.6289546,
 1990-Jun-20 00:00, , ,   112.25231,   22.09466,  5.21246131101705,  0.6292413,
 1990-Jun-21 00:00, , ,   112.34081,   22.08402,  5.21282395956288,  0.6270829,
 1990-Jun-22 00:00, , ,   112.42927,   22.07333,  5.21318680708619,  0.6287536,
 1990-Jun-23 00:00, , ,   112.51771,   22.06259,  5.21354947306056,  0.6280912,
 1990-Jun-24 00:00, , ,   112.60613,   22.05181,  5.21391261789569,  0.6283057,
 1990-Jun-25 00:00, , ,   112.69451,   22.04099,  5.21427541652636,  0.6292326,
 1990-Jun-26 00:00, , ,   112.78288,   22.03011,  5.21463879849592,  0.6279619,
 1990-Jun-27 00:00, , ,   112.87123,   22.01919,  5.21500134604364,  0.6279826,
 1990-Jun-28 00:00, , ,   112.95955,   22.00823,  5.21536328867118,  0.6255634,
 1990-Jun-29 00:00, , ,   113.04783,   21.99722,  5.21572521134173,  0.6274259,
 1990-Jun-30 00:00, , ,   113.13609,   21.98616,  5.21608712679292,  0.6266238,
 1990-Jul-01 00:00, , ,   113.22431,   21.97506,  5.21644959214384,  0.6275051,
 1990-Jul-02 00:00, , ,   113.31251,   21.96391,  5.21681187329616,  0.6283242,
 1990-Jul-03 00:00, , ,   113.40069,   21.95272,  5.21717503530766,  0.6279357,
 1990-Jul-04 00:00, , ,   113.48885,   21.94148,  5.21753753089135,  0.6280589,
 1990-Jul-05 00:00, , ,   113.57698,   21.93019,  5.21789966131713,  0.6257640,
 1990-Jul-06 00:00, , ,   113.66508,   21.91887,  5.21826161763744,  0.6276892,
 1990-Jul-07 00:00, , ,   113.75316,   21.90749,  5.21862368763917,  0.6266006,
 1990-Jul-08 00:00, , ,   113.84120,   21.89607,  5.21898615150764,  0.6276658,
 1990-Jul-09 00:00, , ,   113.92922,   21.88461,  5.21934833058275,  0.6277752,
 1990-Jul-10 00:00, , ,   114.01722,   21.87310,  5.21971128052085,  0.6276685,
 1990-Jul-11 00:00, , ,   114.10520,   21.86154,  5.22007340425624,  0.6272179,
 1990-Jul-12 00:00, , ,   114.19316,   21.84994,  5.22043507313384,  0.6246831,
 1990-Jul-13 00:00, , ,   114.28108,   21.83829,  5.22079617777386,  0.6262072,
 1990-Jul-14 00:00, , ,   114.36897,   21.82660,  5.22115739575470,  0.6248371,
 1990-Jul-15 00:00, , ,   114.45683,   21.81487,  5.22151883911582,  0.6261516,
 1990-Jul-16 00:00, , ,   114.54466,   21.80309,  5.22188007558645,  0.6259272,
 1990-Jul-17 00:00, , ,   114.63247,   21.79126,  5.22224218176055,  0.6266371,
 1990-Jul-18 00:00, , ,   114.72026,   21.77939,  5.22260368330286,  0.6262048,
 1990-Jul-19 00:00, , ,   114.80802,   21.76747,  5.22296500032774,  0.6241974,
 1990-Jul-20 00:00, , ,   114.89575,   21.75552,  5.22332573276050,  0.6257457,
 1990-Jul-21 00:00, , ,   114.98345,   21.74351,  5.22368685037515,  0.6246100,
 1990-Jul-22 00:00, , ,   115.07112,   21.73147,  5.22404818118956,  0.6262617,
 1990-Jul-23 00:00, , ,   115.15877,   21.71937,  5.22440944801247,  0.6256972,
 1990-Jul-24 00:00, , ,   115.24639,   21.70724,  5.22477153285561,  0.6268995,
 1990-Jul-25 00:00, , ,   115.33399,   21.69506,  5.22513305176846,  0.6259977,
 1990-Jul-26 00:00, , ,   115.42158,   21.68283,  5.22549432275995,  0.6240207,
 1990-Jul-27 00:00, , ,   115.50912,   21.67056,  5.22585465553849,  0.6248298,
 1990-Jul-28 00:00, , ,   115.59664,   21.65824,  5.22621526329778,  0.6234467,
 1990-Jul-29 00:00, , ,   115.68413,   21.64588,  5.22657575650098,  0.6248568,
 1990-Jul-30 00:00, , ,   115.77159,   21.63348,  5.22693613242466,  0.6237596,
 1990-Jul-31 00:00, , ,   115.85902,   21.62104,  5.22729713855309,  0.6253403,
 1990-Aug-01 00:00, , ,   115.94644,   21.60854,  5.22765770073581,  0.6241870,
 1990-Aug-02 00:00, , ,   116.03382,   21.59601,  5.22801810686210,  0.6227277,
 1990-Aug-03 00:00, , ,   116.12118,   21.58343,  5.22837754656906,  0.6232672,
 1990-Aug-04 00:00, , ,   116.20850,   21.57081,  5.22873747401609,  0.6223830,
 1990-Aug-05 00:00, , ,   116.29579,   21.55814,  5.22909733514344,  0.6240601,
 1990-Aug-06 00:00, , ,   116.38306,   21.54544,  5.22945737321764,  0.6230590,
 1990-Aug-07 00:00, , ,   116.47030,   21.53268,  5.22981807375979,  0.6252638,
 1990-Aug-08 00:00, , ,   116.55752,   21.51989,  5.23017862305561,  0.6240375,
 1990-Aug-09 00:00, , ,   116.64471,   21.50705,  5.23053908874341,  0.6230277,
 1990-Aug-10 00:00, , ,   116.73188,   21.49416,  5.23089847565828,  0.6228953,
 1990-Aug-11 00:00, , ,   116.81902,   21.48123,  5.23125827611642,  0.6220807,
 1990-Aug-12 00:00, , ,   116.90612,   21.46826,  5.23161774088349,  0.6232871,
 1990-Aug-13 00:00, , ,   116.99320,   21.45525,  5.23197730784818,  0.6218572,
 1990-Aug-14 00:00, , ,   117.08025,   21.44219,  5.23233718921418,  0.6239838,
 1990-Aug-15 00:00, , ,   117.16728,   21.42909,  5.23269694261386,  0.6223380,
 1990-Aug-16 00:00, , ,   117.25429,   21.41595,  5.23305647539149,  0.6215724,
 1990-Aug-17 00:00, , ,   117.34126,   21.40276,  5.23341481207576,  0.6207629,
 1990-Aug-18 00:00, , ,   117.42821,   21.38953,  5.23377352668518,  0.6203335,
